 Q (1/Ang),Sr-Sr,Sr-Ti,Sr-O ,Ti-Ti,Ti-O ,O-O  
  10.84100 ,     0.377298529220066E+01 ,    -0.218851416360631E+01 ,    -0.245056878433943E+01 ,     0.336482634426953E+01 ,     0.145692786997748E+01 ,    -0.531595206933593E+00 , 
  10.86100 ,     0.369234031779852E+01 ,    -0.126208792618340E+01 ,    -0.271922705028372E+01 ,     0.329120056153647E+01 ,     0.862680711868007E+00 ,    -0.711021861929347E+00 , 
  10.88100 ,     0.330480384801825E+01 ,    -0.272366463682655E+00 ,    -0.280271771282114E+01 ,     0.294400002141106E+01 ,     0.244877911912416E+00 ,    -0.860683351673138E+00 , 
  10.90100 ,     0.263140690403192E+01 ,     0.704518888691491E+00 ,    -0.269909029670273E+01 ,     0.234231540808298E+01 ,    -0.348831707749507E+00 ,    -0.974202083690258E+00 , 
  10.92100 ,     0.171409565953465E+01 ,     0.159404335664717E+01 ,    -0.242046129412635E+01 ,     0.152384692860987E+01 ,    -0.872810912718918E+00 ,    -0.104794348074117E+01 , 
  10.94100 ,     0.612753275445000E+00 ,     0.232927258332735E+01 ,    -0.199218857170593E+01 ,     0.542208149003365E+00 ,    -0.128697855556918E+01 ,    -0.108128626230335E+01 , 
  10.96100 ,    -0.599109573097500E+00 ,     0.285621245675037E+01 ,    -0.145100834289750E+01 ,    -0.536949486787633E+00 ,    -0.155996055970934E+01 ,    -0.107664417467516E+01 , 
  10.98100 ,    -0.183967286914843E+01 ,     0.313808956263293E+01 ,    -0.842261224503654E+00 ,    -0.164070003367378E+01 ,    -0.167159502288582E+01 ,    -0.103923005878272E+01 , 
  11.00100 ,    -0.302473451304302E+01 ,     0.315821479446542E+01 ,    -0.216409173042668E+00 ,    -0.269413532764455E+01 ,    -0.161458593806690E+01 ,    -0.976575694976597E+00 , 
  11.02100 ,    -0.407380086192857E+01 ,     0.292119923953726E+01 ,     0.374894085575255E+00 ,    -0.362578737879600E+01 ,    -0.139516424961556E+01 ,    -0.897843045749106E+00 , 
  11.04100 ,    -0.491588298692496E+01 ,     0.245242709516509E+01 ,     0.882875514587277E+00 ,    -0.437277314346171E+01 ,    -0.103269167063967E+01 ,    -0.812982282862639E+00 , 
  11.06100 ,    -0.549456467392300E+01 ,     0.179583379738319E+01 ,     0.126553714982166E+01 ,    -0.488527653525027E+01 ,    -0.558225884792819E+00 ,    -0.731807440012202E+00 , 
  11.08100 ,    -0.577196524528875E+01 ,     0.101017685654285E+01 ,     0.149105973783686E+01 ,    -0.513003482326800E+01 ,    -0.121487916209663E-01 ,    -0.663070115735136E+00 , 
  11.10100 ,    -0.573130626925935E+01 ,     0.164110528918128E+00 ,     0.154043678332789E+01 ,    -0.509257437527641E+01 ,     0.558964433511628E+00 ,    -0.613614294211497E+00 , 
  11.12100 ,    -0.537789934897319E+01 ,    -0.669526835633225E+00 ,     0.140911728485491E+01 ,    -0.477803785095202E+01 ,     0.110599481819338E+01 ,    -0.587690588866718E+00 , 
  11.14100 ,    -0.473849390864746E+01 ,    -0.141974021573050E+01 ,     0.110751164306003E+01 ,    -0.421055374407480E+01 ,     0.158116265270328E+01 ,    -0.586496245587978E+00 , 
  11.16100 ,    -0.385904963700055E+01 ,    -0.202322306488802E+01 ,     0.660304616271550E+00 ,    -0.343121103072503E+01 ,     0.194183731040329E+01 ,    -0.607988934775747E+00 , 
  11.18100 ,    -0.280111814356446E+01 ,    -0.242953981500465E+01 ,     0.104614664662866E+00 ,    -0.249480782050605E+01 ,     0.215396968635953E+01 ,    -0.646999184270594E+00 , 
  11.20100 ,    -0.163712307550052E+01 ,    -0.260522172639796E+01 ,    -0.512867185218275E+00 ,    -0.146563504774593E+01 ,     0.219487042855303E+01 ,    -0.695640213268919E+00 , 
  11.22100 ,    -0.444909326779435E+00 ,    -0.253644331470170E+01 ,    -0.113954146076655E+01 ,    -0.412627258371118E+00 ,     0.205510715926687E+01 ,    -0.743987193683251E+00 , 
  11.24100 ,     0.698016162292774E+00 ,    -0.223006502127238E+01 ,    -0.172108201888862E+01 ,     0.595742952325321E+00 ,     0.173936278350835E+01 ,    -0.780972981167223E+00 , 
  11.26100 ,     0.172011099977389E+01 ,    -0.171296349506829E+01 ,    -0.220580468045987E+01 ,     0.149643556945064E+01 ,     0.126617932272567E+01 ,    -0.795426417054950E+00 , 
  11.28100 ,     0.256086630545034E+01 ,    -0.102971248638045E+01 ,    -0.254887289549372E+01 ,     0.223630348550653E+01 ,     0.666600891243768E+00 ,    -0.777164390022785E+00 , 
  11.30100 ,     0.317494192601892E+01 ,    -0.238813132534663E+00 ,    -0.271599993786353E+01 ,     0.277571212681220E+01 ,    -0.181817882426572E-01 ,    -0.718041451521309E+00 , 
  11.32100 ,     0.353506942397543E+01 ,     0.592208903135567E+00 ,    -0.268634440137613E+01 ,     0.309105814431649E+01 ,    -0.740001830498941E+00 ,    -0.612861748923126E+00 , 
  11.34100 ,     0.363352429721788E+01 ,     0.139243016446450E+01 ,    -0.245435824031694E+01 ,     0.317601645139262E+01 ,    -0.144745137446276E+01 ,    -0.460067489260009E+00 , 
  11.36100 ,     0.348208297363099E+01 ,     0.209341327003680E+01 ,    -0.203042938552551E+01 ,     0.304144645033502E+01 ,    -0.208988452605139E+01 ,    -0.262135430670002E+00 , 
  11.38100 ,     0.311049917778866E+01 ,     0.263486264465057E+01 ,    -0.144025744025473E+01 ,     0.271399370012867E+01 ,    -0.262136823112820E+01 ,    -0.256366593662322E-01 , 
  11.40100 ,     0.256364880378334E+01 ,     0.296958855191221E+01 ,    -0.723003275621137E+00 ,     0.223352414161267E+01 ,    -0.300426435067298E+01 ,     0.239056818391460E+00 , 
  11.42100 ,     0.189759343703295E+01 ,     0.306737576200102E+01 ,     0.716469037281741E-01 ,     0.164961638177634E+01 ,    -0.321215513001094E+01 ,     0.518404763863457E+00 , 
  11.44100 ,     0.117489232607883E+01 ,     0.291744605231460E+01 ,     0.887273535892618E+00 ,     0.101740661731869E+01 ,    -0.323187674061014E+01 ,     0.796626927015738E+00 , 
  11.46100 ,     0.459544896275608E+00 ,     0.252932163284008E+01 ,     0.166507158122580E+01 ,     0.393125357853788E+00 ,    -0.306449740889561E+01 ,     0.105685639097143E+01 , 
  11.48100 ,    -0.188032925459366E+00 ,     0.193202954351584E+01 ,     0.234840774492248E+01 ,    -0.170317963021000E+00 ,    -0.272516199283374E+01 ,     0.128242654604885E+01 , 
  11.50100 ,    -0.715606442856713E+00 ,     0.117172393360360E+01 ,     0.288722226977127E+01 ,    -0.627358014407340E+00 ,    -0.224181674282025E+01 ,     0.145818664864084E+01 , 
  11.52100 ,    -0.108294388878679E+01 ,     0.307932506475731E+00 ,     0.324192216772078E+01 ,    -0.943098496201571E+00 ,    -0.165291884361523E+01 ,     0.157173621782583E+01 , 
  11.54100 ,    -0.126458107044895E+01 ,    -0.591255386184590E+00 ,     0.338645341287540E+01 ,    -0.109569551679015E+01 ,    -0.100431769731074E+01 ,     0.161447322431595E+01 , 
  11.56100 ,    -0.125133805013959E+01 ,    -0.145465756968318E+01 ,     0.331030601203339E+01 ,    -0.107763638188113E+01 ,    -0.345561980719904E+00 ,     0.158236486668142E+01 , 
  11.58100 ,    -0.105050049987847E+01 ,    -0.221367339615779E+01 ,     0.301929256176692E+01 ,    -0.895842506688057E+00 ,     0.274067241187133E+00 ,     0.147637163535962E+01 , 
  11.60100 ,    -0.684686796500662E+00 ,    -0.280770007704337E+01 ,     0.253504073557517E+01 ,    -0.570620658208115E+00 ,     0.809475454102892E+00 ,     0.130248353973724E+01 , 
  11.62100 ,    -0.189526412548604E+00 ,    -0.318885376648218E+01 ,     0.189324484349664E+01 ,    -0.133578206624338E+00 ,     0.122330859160009E+01 ,     0.107135944964437E+01 , 
  11.64100 ,     0.389632646890730E+00 ,    -0.332562035205619E+01 ,     0.114082246884912E+01 ,     0.375301789139442E+00 ,     0.148885557964606E+01 ,     0.797593743373603E+00 , 
  11.66100 ,     0.100169692731495E+01 ,    -0.320515342075039E+01 ,     0.332210822648039E+00 ,     0.911167271354227E+00 ,     0.159206740408958E+01 ,     0.498665992806291E+00 , 
  11.68100 ,     0.159414302943879E+01 ,    -0.283405166699362E+01 ,    -0.474893502572470E+00 ,     0.142808698559453E+01 ,     0.153253364530529E+01 ,     0.193656506805834E+00 , 
  11.70100 ,     0.211731816947605E+01 ,    -0.223757527609665E+01 ,    -0.122400397294273E+01 ,     0.188280956093917E+01 ,     0.132334329065205E+01 ,    -0.981691841432087E-01 , 
  11.72100 ,     0.252837856268679E+01 ,    -0.145738978892102E+01 ,    -0.186416052122343E+01 ,     0.223818867599493E+01 ,     0.989848165784622E+00 ,    -0.358792189376294E+00 , 
  11.74100 ,     0.279455651849453E+01 ,    -0.548045843057165E+00 ,    -0.235374593354363E+01 ,     0.246600616166213E+01 ,     0.567436934892557E+00 ,    -0.572771818124246E+00 , 
  11.76100 ,     0.289550956753246E+01 ,     0.427495916477093E+00 ,    -0.266349913739154E+01 ,     0.254898095604525E+01 ,     0.985079072848894E-01 ,    -0.728368174718737E+00 , 
  11.78100 ,     0.282458608534977E+01 ,     0.140291176079131E+01 ,    -0.277849110206381E+01 ,     0.248182387598655E+01 ,    -0.371106742866879E+00 ,    -0.818364388240172E+00 , 
  11.80100 ,     0.258893470416709E+01 ,     0.231370995330621E+01 ,    -0.269891684322609E+01 ,     0.227127995369324E+01 ,    -0.795969527803010E+00 ,    -0.840522165901361E+00 , 
  11.82100 ,     0.220848145456982E+01 ,     0.310214560695391E+01 ,    -0.243965632595511E+01 ,     0.193518467956916E+01 ,    -0.113480455878202E+01 ,    -0.797635136989053E+00 , 
  11.84100 ,     0.171389102805203E+01 ,     0.372145816685263E+01 ,    -0.202865947173285E+01 ,     0.150064087404034E+01 ,    -0.135389581726365E+01 ,    -0.697178277116879E+00 , 
  11.86100 ,     0.114370927155489E+01 ,     0.413909836912793E+01 ,    -0.150430735544058E+01 ,     0.100149255004067E+01 ,    -0.142984240045474E+01 ,    -0.550585656767975E+00 , 
  11.88100 ,     0.540946600401167E+00 ,     0.433870247649739E+01 ,    -0.911984901766722E+00 ,     0.475325510667132E+00 ,    -0.135145130151313E+01 ,    -0.372219912881932E+00 , 
  11.90100 ,    -0.505983474572364E-01 ,     0.432068143244317E+01 ,    -0.300163033600659E+00 ,    -0.397425039891364E-01 ,    -0.112062082805106E+01 ,    -0.178122507649324E+00 , 
  11.92100 ,    -0.589961597966569E+00 ,     0.410141175587346E+01 ,     0.283674845216943E+00 ,    -0.508208843064198E+00 ,    -0.752151745204698E+00 ,     0.153481977230458E-01 , 
  11.94100 ,    -0.104228251131765E+01 ,     0.371113329108003E+01 ,     0.796918846852728E+00 ,    -0.900009378762035E+00 ,    -0.272511587033752E+00 ,     0.192875304935475E+00 , 
  11.96100 ,    -0.138145470971442E+01 ,     0.319076630897498E+01 ,     0.120520866749242E+01 ,    -0.119279152454213E+01 ,     0.282337056342230E+00 ,     0.341423679827983E+00 , 
  11.98100 ,    -0.159195411999717E+01 ,     0.258794795116643E+01 ,     0.148502514674682E+01 ,    -0.137346208816386E+01 ,     0.869858149764040E+00 ,     0.451258784805228E+00 , 
  12.00100 ,    -0.166971321620326E+01 ,     0.195264844657791E+01 ,     0.162529329511312E+01 ,    -0.143890067304299E+01 ,     0.144436846550340E+01 ,     0.516660559964008E+00 , 
  12.02100 ,    -0.162199408843129E+01 ,     0.133275613175671E+01 ,     0.162787981552832E+01 ,    -0.139580242937778E+01 ,     0.196068500463380E+01 ,     0.536275865832934E+00 , 
  12.04100 ,    -0.146629863466976E+01 ,     0.770015065045434E+00 ,     0.150696409139989E+01 ,    -0.125968838411012E+01 ,     0.237769573961695E+01 ,     0.513084685584565E+00 , 
  12.06100 ,    -0.122843474406920E+01 ,     0.296660850216353E+00 ,     0.128735816156244E+01 ,    -0.105319107416226E+01 ,     0.266156619325596E+01 ,     0.453988877258850E+00 , 
  12.08100 ,    -0.939926148098878E+00 ,    -0.669671084372961E-01 ,     0.100194007707734E+01 ,    -0.803782036583700E+00 ,     0.278832828477248E+01 ,     0.369064829648026E+00 , 
  12.10100 ,    -0.635005104836560E+00 ,    -0.313649136853000E+00 ,     0.688438693319382E+00 ,    -0.541151146166124E+00 ,     0.274565219805322E+01 ,     0.270550075571616E+00 , 
  12.12100 ,    -0.347457252079811E+00 ,    -0.449262231267338E+00 ,     0.385860228999936E+00 ,    -0.294472494740619E+00 ,     0.253367194570153E+01 ,     0.171656273021649E+00 , 
  12.14100 ,    -0.107594682248196E+00 ,    -0.491539130531345E+00 ,     0.130873556588534E+00 ,    -0.897957753650681E-01 ,     0.216481475817430E+01 ,     0.853150681827442E-01 , 
  12.16100 ,     0.603835671834689E-01 ,    -0.467745373819059E+00 ,    -0.455298366252851E-01 ,     0.522139803053708E-01 ,     0.166266664803739E+01 ,     0.229680309733097E-01 , 
  12.18100 ,     0.140422985709780E+00 ,    -0.411504137898521E+00 ,    -0.120813565862155E+00 ,     0.118000195526085E+00 ,     0.105998458129896E+01 ,    -0.649323402112272E-02 , 
  12.20100 ,     0.125873025547221E+00 ,    -0.359071408464475E+00 ,    -0.828768972590945E-01 ,     0.102164004305023E+00 ,     0.396033181633660E+00 ,     0.245497330423079E-02 , 
  12.22100 ,     0.198800575391172E-01 ,    -0.345409530206439E+00 ,     0.689242424237064E-01 ,     0.776173078203638E-02 ,    -0.286524655142352E+00 ,     0.514619988718712E-01 , 
  12.24100 ,    -0.165104232510450E+00 ,    -0.400421717626858E+00 ,     0.323792509629419E+00 ,    -0.154160393878928E+00 ,    -0.944922460795061E+00 ,     0.138149293055347E+00 , 
  12.26100 ,    -0.408640508702648E+00 ,    -0.545692711527764E+00 ,     0.660526096137376E+00 ,    -0.365739307169967E+00 ,    -0.153950033741924E+01 ,     0.256319715057880E+00 , 
  12.28100 ,    -0.684316722865071E+00 ,    -0.792033214509905E+00 ,     0.104947395918918E+01 ,    -0.604060946543385E+00 ,    -0.203657420293599E+01 ,     0.396507579712924E+00 , 
  12.30100 ,    -0.962273399390054E+00 ,    -0.113805239787819E+01 ,     0.145522707932004E+01 ,    -0.843354616431485E+00 ,    -0.241074235905297E+01 ,     0.546817571564090E+00 , 
  12.32100 ,    -0.121201109702767E+01 ,    -0.156989019599548E+01 ,     0.183980147458792E+01 ,    -0.105741735966795E+01 ,    -0.264645984014428E+01 ,     0.693975752010643E+00 , 
  12.34100 ,    -0.140523076392263E+01 ,    -0.206213745485958E+01 ,     0.216602867844028E+01 ,    -0.122205302303359E+01 ,    -0.273877613217934E+01 ,     0.824498009234763E+00 , 
  12.36100 ,    -0.151845820223659E+01 ,    -0.257986633719248E+01 ,     0.240085459617193E+01 ,    -0.131731259269502E+01 ,    -0.269320408491409E+01 ,     0.925871957018227E+00 , 
  12.38100 ,    -0.153522560435491E+01 ,    -0.308159487534598E+01 ,     0.251825908881981E+01 ,    -0.132934246100786E+01 ,    -0.252476090178808E+01 ,     0.987648217323448E+00 , 
  12.40100 ,    -0.144762395437645E+01 ,    -0.352292669815848E+01 ,     0.250154499392105E+01 ,    -0.125168357446171E+01 ,    -0.225628976380610E+01 ,     0.100234613386536E+01 , 
  12.42100 ,    -0.125709626508544E+01 ,    -0.386054683108137E+01 ,     0.234480312129352E+01 ,    -0.108591356880564E+01 ,    -0.191622730231500E+01 ,     0.966096357526933E+00 , 
  12.44100 ,    -0.974408158818087E+00 ,    -0.405622217518997E+01 ,     0.205343376633410E+01 ,    -0.841581652942604E+00 ,    -0.153602322254202E+01 ,     0.878966791193385E+00 , 
  12.46100 ,    -0.618803414823489E+00 ,    -0.408045348452978E+01 ,     0.164368881895776E+01 ,    -0.535447140924121E+00 ,    -0.114744077399745E+01 ,     0.744946879025039E+00 , 
  12.48100 ,    -0.216421707606720E+00 ,    -0.391545442430451E+01 ,     0.114128421286492E+01 ,    -0.190091919609959E+00 ,    -0.779969022603375E+00 ,     0.571595598414845E+00 , 
  12.50100 ,     0.201882022500559E+00 ,    -0.355719002780756E+01 ,     0.579212756657753E+00 ,     0.167970223334977E+00 ,    -0.458560329038846E+00 ,     0.369388047457843E+00 , 
  12.52100 ,     0.603127459097121E+00 ,    -0.301628662004759E+01 ,    -0.504462799557076E-02 ,     0.510522954026316E+00 ,    -0.201871109064437E+00 ,     0.150821606177987E+00 , 
  12.54100 ,     0.954985869765761E+00 ,    -0.231772114149780E+01 ,    -0.572661349973192E+00 ,     0.810023893763462E+00 ,    -0.211343678635516E-01 ,    -0.706369888065698E-01 , 
  12.56100 ,     0.122850802493172E+01 ,    -0.149930154719270E+01 ,    -0.108668570701955E+01 ,     0.104192618497460E+01 ,     0.802666604019008E-01 ,    -0.281669418678059E+00 , 
  12.58100 ,     0.140057312985121E+01 ,    -0.609052706945762E+00 ,    -0.151506070325937E+01 ,     0.118674967823245E+01 ,     0.106517774591323E+00 ,    -0.470189788999448E+00 , 
  12.60100 ,     0.145585429812637E+01 ,     0.298284744612669E+00 ,    -0.183318532806606E+01 ,     0.123172931664043E+01 ,     0.684418572148264E-01 ,    -0.626300673973817E+00 , 
  12.62100 ,     0.138813848369400E+01 ,     0.116535972664163E+01 ,    -0.202580274997233E+01 ,     0.117190552371651E+01 ,    -0.179733478116338E-01 ,    -0.743039722990751E+00 , 
  12.64100 ,     0.120089430772684E+01 ,     0.193658580101751E+01 ,    -0.208806225629823E+01 ,     0.101056950777128E+01 ,    -0.133433211395735E+00 ,    -0.816855130768061E+00 , 
  12.66100 ,     0.907045032484073E+00 ,     0.256242829521945E+01 ,    -0.202567566777093E+01 ,     0.759031183372372E+00 ,    -0.257396842129760E+00 ,    -0.847773252686496E+00 , 
  12.68100 ,     0.527970581561019E+00 ,     0.300325241583562E+01 ,    -0.185416874951795E+01 ,     0.435734185716044E+00 ,    -0.370145765907218E+00 ,    -0.839249535147484E+00 , 
  12.70100 ,     0.918263598848540E-01 ,     0.323241733587185E+01 ,    -0.159730676812014E+01 ,     0.647964289758248E-01 ,    -0.454672247172904E+00 ,    -0.797722200510649E+00 , 
  12.72100 ,    -0.368677624243480E+00 ,     0.323836342981911E+01 ,    -0.128484394787912E+01 ,    -0.325898643544445E+00 ,    -0.498221642834394E+00 ,    -0.731914249291243E+00 , 
  12.74100 ,    -0.818850744855208E+00 ,     0.302552283193409E+01 ,    -0.949803093636297E+00 ,    -0.706899349761695E+00 ,    -0.493360139745029E+00 ,    -0.651951015671193E+00 , 
  12.76100 ,    -0.122473526412992E+01 ,     0.261398023781613E+01 ,    -0.625529327010059E+00 ,    -0.104948909948499E+01 ,    -0.438486662539454E+00 ,    -0.568375861489639E+00 , 
  12.78100 ,    -0.155573689537007E+01 ,     0.203791318691564E+01 ,    -0.342777700974670E+00 ,    -0.132790702288795E+01 ,    -0.337761125966377E+00 ,    -0.491154335519782E+00 , 
  12.80100 ,    -0.178695969115885E+01 ,     0.134294038062891E+01 ,    -0.127087348772062E+00 ,    -0.152130668237301E+01 ,    -0.200475595120791E+00 ,    -0.428756674577310E+00 , 
  12.82100 ,    -0.190105978121262E+01 ,     0.582594657447969E+00 ,     0.333425044784089E-02 ,    -0.161529790786544E+01 ,    -0.399453846114232E-01 ,    -0.387400038439347E+00 , 
  12.84100 ,    -0.188947473479413E+01 ,    -0.185793170005120E+00 ,     0.390414681667529E-01 ,    -0.160295351707719E+01 ,     0.127960783787654E+00 ,    -0.370516227217139E+00 , 
  12.86100 ,    -0.175293881838190E+01 ,    -0.905467928413975E+00 ,    -0.200174978370452E-01 ,    -0.148520860571212E+01 ,     0.286502337921817E+00 ,    -0.378489332775331E+00 , 
  12.88100 ,    -0.150125452807011E+01 ,    -0.152453162182803E+01 ,    -0.164707961053022E+00 ,    -0.127063123717241E+01 ,     0.419795213698256E+00 ,    -0.408682815645662E+00 , 
