 Q (1/Ang),Sr-Sr,Sr-Ti,Sr-O ,Ti-Ti,Ti-O ,O-O  
  33.94600 ,    -0.243662335084059E-01 ,    -0.117125132182007E-02 ,    -0.270548841017843E-01 ,     0.211056068766139E-01 ,     0.279507798685853E-01 ,    -0.129407344455888E-01 , 
  33.96600 ,    -0.166020753012016E-01 ,    -0.382618717960344E-02 ,    -0.298873362773000E-01 ,     0.271949606025529E-01 ,     0.278045055023711E-01 ,    -0.125271919233695E-01 , 
  33.98600 ,    -0.872144466589432E-02 ,    -0.428646146982727E-02 ,    -0.309098646287726E-01 ,     0.321838063155026E-01 ,     0.266472074194787E-01 ,    -0.106949823209362E-01 , 
  34.00600 ,    -0.133433989856404E-02 ,    -0.247500460438956E-02 ,    -0.300857033852827E-01 ,     0.357201447116087E-01 ,     0.245948463021761E-01 ,    -0.755884866341809E-02 , 
  34.02600 ,     0.498792973071077E-02 ,     0.147161577630457E-02 ,    -0.275227338538466E-01 ,     0.375410372614975E-01 ,     0.218168063090189E-01 ,    -0.335837978907230E-02 , 
  34.04600 ,     0.976004693994182E-02 ,     0.721599180906410E-02 ,    -0.234610142868705E-01 ,     0.374954610102346E-01 ,     0.185211792854997E-01 ,     0.156305511830550E-02 , 
  34.06600 ,     0.126242239386386E-01 ,     0.142508677754181E-01 ,    -0.182491829663520E-01 ,     0.355594145559684E-01 ,     0.149378177780884E-01 ,     0.678931011972717E-02 , 
  34.08600 ,     0.133822819756341E-01 ,     0.219454469367442E-01 ,    -0.123120603375686E-01 ,     0.318417977317222E-01 ,     0.113006146214220E-01 ,     0.118695548834591E-01 , 
  34.10600 ,     0.120152586032924E-01 ,     0.296027374334271E-01 ,    -0.611253041692968E-02 ,     0.265802650837702E-01 ,     0.783046277833860E-02 ,     0.163599211672477E-01 , 
  34.12600 ,     0.868849258243174E-02 ,     0.365226669192155E-01 ,    -0.111240515983844E-03 ,     0.201270234475019E-01 ,     0.472021958039686E-02 ,     0.198648151051812E-01 , 
  34.14600 ,     0.374131221952280E-02 ,     0.420651907148078E-01 ,     0.527221678790569E-02 ,     0.129253473121826E-01 ,     0.212276135157045E-02 ,     0.220740194142484E-01 , 
  34.16600 ,    -0.233825548357491E-02 ,     0.457076478483680E-01 ,     0.969319111494478E-02 ,     0.547835736215765E-02 ,     0.142893704328782E-03 ,     0.227920879158717E-01 , 
  34.18600 ,    -0.895203960431378E-02 ,     0.470911778993706E-01 ,     0.129080135032820E-01 ,    -0.168771743189874E-02 ,    -0.116648778037205E-02 ,     0.219572439638091E-01 , 
  34.20600 ,    -0.154406381546053E-01 ,     0.460520444248642E-01 ,     0.147900606482589E-01 ,    -0.806305513823912E-02 ,    -0.180397635147568E-02 ,     0.196479681569698E-01 , 
  34.22600 ,    -0.211388076156069E-01 ,     0.426351195131552E-01 ,     0.153346901853957E-01 ,    -0.131934811376930E-01 ,    -0.181532515937697E-02 ,     0.160766076663979E-01 , 
  34.24600 ,    -0.254327792503453E-01 ,     0.370884359599267E-01 ,     0.146529531383451E-01 ,    -0.167163062295623E-01 ,    -0.128587266312739E-02 ,     0.115705517578855E-01 , 
  34.26600 ,    -0.278146584963107E-01 ,     0.298394542750426E-01 ,     0.129550357312547E-01 ,    -0.183898143361063E-01 ,    -0.330614530369288E-03 ,     0.654268156586371E-02 , 
  34.28600 ,    -0.279291811694398E-01 ,     0.214553596236212E-01 ,     0.105253163341331E-01 ,    -0.181138779211774E-01 ,     0.917051707975454E-03 ,     0.145380737798338E-02 , 
  34.30600 ,    -0.256086301219892E-01 ,     0.125911452661791E-01 ,     0.769165806626662E-02 ,    -0.159398259187007E-01 ,     0.231685173402642E-02 ,    -0.322944093606580E-02 , 
  34.32600 ,    -0.208926233075287E-01 ,     0.393032269122292E-02 ,     0.479202748317590E-02 ,    -0.120685093265365E-01 ,     0.373244000202505E-02 ,    -0.707737587528420E-02 , 
  34.34600 ,    -0.140306996515650E-01 ,    -0.387627267201990E-02 ,     0.214169507232617E-02 ,    -0.683644079805036E-02 ,     0.504065154007679E-02 ,    -0.973670704794308E-02 , 
  34.36600 ,    -0.546705453488738E-02 ,    -0.102679915532797E-01 ,     0.412398646365986E-05 ,    -0.690852308322782E-03 ,     0.613858695313801E-02 ,    -0.109630336756585E-01 , 
  34.38600 ,     0.419170701126097E-02 ,    -0.148230037074300E-01 ,    -0.143179012827250E-02 ,     0.584456036915227E-02 ,     0.694817901525436E-02 ,    -0.106433652679227E-01 , 
  34.40600 ,     0.142234540552394E-01 ,    -0.172937297558399E-01 ,    -0.206615492369484E-02 ,     0.122106344823367E-01 ,     0.741816236118630E-02 ,    -0.880658640403395E-02 , 
  34.42600 ,     0.238483964428572E-01 ,    -0.176260059936400E-01 ,    -0.189308382975034E-02 ,     0.178572952970046E-01 ,     0.752362446254992E-02 ,    -0.562090023984004E-02 , 
  34.44600 ,     0.322932579159707E-01 ,    -0.159604420753706E-01 ,    -0.996108449931617E-03 ,     0.222881230299391E-01 ,     0.726353139823172E-02 ,    -0.137849232108443E-02 , 
  34.46600 ,     0.388564380039560E-01 ,    -0.126160815159900E-01 ,     0.465210079351825E-03 ,     0.251013071783245E-01 ,     0.665677663669161E-02 ,     0.353116133972049E-02 , 
  34.48600 ,     0.429686487856480E-01 ,    -0.805809505942163E-02 ,     0.227583431103143E-02 ,     0.260235837923345E-01 ,     0.573738325405603E-02 ,     0.865687042447150E-02 , 
  34.50600 ,     0.442437873036020E-01 ,    -0.285267765189342E-02 ,     0.419066396530373E-02 ,     0.249342583678369E-01 ,     0.454949613287239E-02 ,     0.135269037686143E-01 , 
  34.52600 ,     0.425155352783403E-01 ,     0.238655011213480E-02 ,     0.596207940455330E-02 ,     0.218771752850712E-01 ,     0.314273546850950E-02 ,     0.176919650422107E-01 , 
  34.54600 ,     0.378563099102115E-01 ,     0.705561633307015E-02 ,     0.736673869072357E-02 ,     0.170594460617265E-01 ,     0.156835858631456E-02 ,     0.207660209240061E-01 , 
  34.56600 ,     0.305766320070156E-01 ,     0.106154818182403E-01 ,     0.822889530391108E-02 ,     0.108368174461292E-01 ,    -0.123488243601248E-03 ,     0.224612438173993E-01 , 
  34.58600 ,     0.212046108113728E-01 ,     0.126405102623220E-01 ,     0.843791800227750E-02 ,     0.368665930134150E-02 ,    -0.188533080184317E-02 ,     0.226138880285110E-01 , 
  34.60600 ,     0.104469304851317E-01 ,     0.128558035045490E-01 ,     0.795833441528023E-02 ,    -0.382941027476968E-02 ,    -0.367282420585843E-02 ,     0.211987668471364E-01 , 
  34.62600 ,    -0.865683738607536E-03 ,     0.111601713460542E-01 ,     0.683151884173887E-02 ,    -0.111103572746325E-01 ,    -0.544434520618539E-02 ,     0.183310577720124E-01 , 
  34.64600 ,    -0.118441802809392E-01 ,     0.763287734699341E-02 ,     0.516902048829618E-02 ,    -0.175644551455871E-01 ,    -0.716007015569542E-02 ,     0.142553345966237E-01 , 
  34.66600 ,    -0.216127284002657E-01 ,     0.252382379548884E-02 ,     0.313839240728879E-02 ,    -0.226579578107142E-01 ,    -0.878094575271067E-02 ,     0.932289882062283E-02 , 
  34.68600 ,    -0.293801847288825E-01 ,    -0.377163295696461E-02 ,     0.943147109848724E-03 ,    -0.259597281739719E-01 ,    -0.102679552803579E-01 ,     0.395954998892292E-02 , 
  34.70600 ,    -0.345054999454197E-01 ,    -0.107506534376142E-01 ,    -0.120094374532616E-02 ,    -0.271781066829445E-01 ,    -0.115820199238987E-01 ,    -0.137320310158946E-02 , 
  34.72600 ,    -0.365515303830240E-01 ,    -0.178499598365434E-01 ,    -0.309062903527040E-02 ,    -0.261868961814650E-01 ,    -0.126847619164769E-01 ,    -0.621990922912234E-02 , 
  34.74600 ,    -0.353226408364592E-01 ,    -0.244974768949645E-01 ,    -0.455836817045642E-02 ,    -0.230381984323008E-01 ,    -0.135402087062263E-01 ,    -0.101720939219760E-01 , 
  34.76600 ,    -0.308828091935170E-01 ,    -0.301637547157389E-01 ,    -0.549144401756671E-02 ,    -0.179608955992927E-01 ,    -0.141173541491851E-01 ,    -0.129046150983554E-01 , 
  34.78600 ,    -0.235525604754379E-01 ,    -0.344084756227963E-01 ,    -0.584494729527745E-02 ,    -0.113447401879663E-01 ,    -0.143933349251256E-01 ,    -0.142041901383681E-01 , 
  34.80600 ,    -0.138848306894428E-01 ,    -0.369178973351834E-01 ,    -0.564722598977065E-02 ,    -0.371120243438623E-02 ,    -0.143568484611277E-01 ,    -0.139875762962772E-01 , 
  34.82600 ,    -0.262163814559842E-02 ,    -0.375300094067056E-01 ,    -0.499718148685657E-02 ,     0.432667448822310E-02 ,    -0.140113502848922E-01 ,    -0.123078573162348E-01 , 
  34.84600 ,     0.936493140663667E-02 ,    -0.362453856748540E-01 ,    -0.405364443410601E-02 ,     0.121122370814844E-01 ,    -0.133775366661825E-01 ,    -0.934839189715368E-02 , 
  34.86600 ,     0.211425804562373E-01 ,    -0.332230841344769E-01 ,    -0.301789175066926E-02 ,     0.189971600899538E-01 ,    -0.124946489731095E-01 ,    -0.540511078783893E-02 , 
  34.88600 ,     0.317937184070580E-01 ,    -0.287623457377740E-01 ,    -0.211108807526190E-02 ,     0.243931661813449E-01 ,    -0.114202284757226E-01 ,    -0.858903820691314E-03 , 
  34.90600 ,     0.404892217641651E-01 ,    -0.232721430645412E-01 ,    -0.154897740849840E-02 ,     0.278193252204685E-01 ,    -0.102280962297352E-01 ,     0.385928050221231E-02 , 
  34.92600 ,     0.465548996110582E-01 ,    -0.172317084532925E-01 ,    -0.151645883129863E-02 ,     0.289410738711117E-01 ,    -0.900451755678889E-02 ,     0.830737149234616E-02 , 
  34.94600 ,     0.495251367659218E-01 ,    -0.111459319679539E-01 ,    -0.214472238930773E-02 ,     0.275977604644347E-01 ,    -0.784271492131373E-02 ,     0.120715760329305E-01 , 
  34.96600 ,     0.491792678675233E-01 ,    -0.549989732502589E-02 ,    -0.349339240721531E-02 ,     0.238164517886247E-01 ,    -0.683609419995542E-02 ,     0.148026802156760E-01 , 
  34.98600 ,     0.455576965030556E-01 ,    -0.716790986462107E-03 ,    -0.553964747116737E-02 ,     0.178108602974363E-01 ,    -0.607072446864234E-02 ,     0.162460297843909E-01 , 
  35.00600 ,     0.389564888782318E-01 ,     0.287701209165374E-02 ,    -0.817560571708146E-02 ,     0.996546841219222E-02 ,    -0.561773953831491E-02 ,     0.162625952948253E-01 , 
  35.02600 ,     0.299009936613891E-01 ,     0.507666351063980E-02 ,    -0.112144477099963E-01 ,     0.806138890262641E-03 ,    -0.552639396102136E-02 ,     0.148393846980630E-01 , 
  35.04600 ,     0.191008113227619E-01 ,     0.581138305073748E-02 ,    -0.144048775353272E-01 ,    -0.904039523044101E-02 ,    -0.581849679693308E-02 ,     0.120884675363806E-01 , 
  35.06600 ,     0.739000471425618E-02 ,     0.514406253653994E-02 ,    -0.174526818967627E-01 ,    -0.188948636254099E-01 ,    -0.648486034896291E-02 ,     0.823492578022152E-02 , 
  35.08600 ,    -0.434232727005932E-02 ,     0.325841997022746E-02 ,    -0.200474204183065E-01 ,    -0.280776894490740E-01 ,    -0.748424369349427E-02 ,     0.359504815612316E-02 , 
  35.10600 ,    -0.152252048023722E-01 ,     0.435365883600273E-03 ,    -0.218917404130695E-01 ,    -0.359608934631435E-01 ,    -0.874505527914154E-02 ,    -0.145305450816562E-02 , 
  35.12600 ,    -0.244764669363721E-01 ,    -0.297877159155637E-02 ,    -0.227305104609400E-01 ,    -0.420155004000708E-01 ,    -0.101698248502617E-01 ,    -0.650359316795184E-02 , 
  35.14600 ,    -0.314650885188476E-01 ,    -0.660881183034347E-02 ,    -0.223769401447535E-01 ,    -0.458506762167309E-01 ,    -0.116421869284344E-01 ,    -0.111588155833251E-01 , 
  35.16600 ,    -0.357599508623243E-01 ,    -0.100883630410873E-01 ,    -0.207331026358714E-01 ,    -0.472415356328206E-01 ,    -0.130358628266751E-01 ,    -0.150630386496058E-01 , 
  35.18600 ,    -0.371611061563556E-01 ,    -0.130948323558452E-01 ,    -0.178027799156018E-01 ,    -0.461435191217294E-01 ,    -0.142249120679574E-01 ,    -0.179319808102181E-01 , 
  35.20600 ,    -0.357111110771843E-01 ,    -0.153784644153763E-01 ,    -0.136952598537851E-01 ,    -0.426923644650158E-01 ,    -0.150943704120959E-01 ,    -0.195748875658624E-01 , 
  35.22600 ,    -0.316857372841273E-01 ,    -0.167827525683711E-01 ,    -0.861956246757270E-02 ,    -0.371898935426089E-01 ,    -0.155503181628195E-01 ,    -0.199076730690596E-01 , 
  35.24600 ,    -0.255651435099497E-01 ,    -0.172544949204428E-01 ,    -0.286947807181899E-02 ,    -0.300769983810303E-01 ,    -0.155284391933511E-01 ,    -0.189561769774415E-01 , 
  35.26600 ,    -0.179882607333156E-01 ,    -0.168428434726218E-01 ,     0.319932449188209E-02 ,    -0.218962433675481E-01 ,    -0.150002395902254E-01 ,    -0.168495723449554E-01 , 
  35.28600 ,    -0.969455403922363E-02 ,    -0.156878099749346E-01 ,     0.919810035761924E-02 ,    -0.132473167662564E-01 ,    -0.139762872333364E-01 ,    -0.138048677088777E-01 , 
  35.30600 ,    -0.145836109546788E-02 ,    -0.139997364760926E-01 ,     0.147371498624855E-01 ,    -0.473909750104472E-02 ,    -0.125060936803631E-01 ,    -0.101042398001510E-01 , 
  35.32600 ,     0.597841957799217E-02 ,    -0.120321103609759E-01 ,     0.194583375752578E-01 ,     0.305768905131726E-02 ,    -0.106745639208587E-01 ,    -0.606754036313394E-02 , 
  35.34600 ,     0.119694531073714E-01 ,    -0.100507200754957E-01 ,     0.230650354829462E-01 ,     0.965338294635509E-02 ,    -0.859525944027868E-02 ,    -0.202268874259256E-02 , 
  35.36600 ,     0.160175135740189E-01 ,    -0.830245235998271E-02 ,     0.253467459089380E-01 ,     0.146744783630424E-01 ,    -0.640102485281337E-02 ,     0.172323741636192E-02 , 
  35.38600 ,     0.178139692461035E-01 ,    -0.698699985125771E-02 ,     0.261961494999760E-01 ,     0.178882288239663E-01 ,    -0.423278812682935E-02 ,     0.490957007485376E-02 , 
  35.40600 ,     0.172610186671374E-01 ,    -0.623438812691995E-02 ,     0.256170274618476E-01 ,     0.192150500593953E-01 ,    -0.222753286265484E-02 ,     0.734204912989212E-02 , 
  35.42600 ,     0.144750434293329E-01 ,    -0.609058462398851E-02 ,     0.237223580820061E-01 ,     0.187280691205319E-01 ,    -0.506538311548338E-03 ,     0.890563724754559E-02 , 
  35.44600 ,     0.977112160371687E-02 ,    -0.651258708045101E-02 ,     0.207228042591612E-01 ,     0.166402675475867E-01 ,     0.835022547838038E-03 ,     0.956928573930588E-02 , 
  35.46600 ,     0.363039783172138E-02 ,    -0.737339555202253E-02 ,     0.169067037788889E-01 ,     0.132807016489101E-01 ,     0.173614615042186E-02 ,     0.938259230327185E-02 , 
  35.48600 ,    -0.334651353537822E-02 ,    -0.847625053885118E-02 ,     0.126134620802585E-01 ,     0.906216576379994E-02 ,     0.217494729044925E-02 ,     0.846507546962318E-02 , 
  35.50600 ,    -0.104957359365609E-01 ,    -0.957657269937302E-02 ,     0.820285326004370E-02 ,     0.444332116543526E-02 ,     0.217000151751287E-02 ,     0.698947645178804E-02 , 
  35.52600 ,    -0.171508137133520E-01 ,    -0.104092608005089E-01 ,     0.402310163765339E-02 ,    -0.111308408894769E-03 ,     0.177792357219354E-02 ,     0.516102246068460E-02 , 
  35.54600 ,    -0.227024223003850E-01 ,    -0.107184699810245E-01 ,     0.380709008471135E-03 ,    -0.417000064532706E-02 ,     0.108737992277521E-02 ,     0.319489965860762E-02 , 
  35.56600 ,    -0.266518305563944E-01 ,    -0.102867530756492E-01 ,    -0.248519624979995E-02 ,    -0.736791580660638E-02 ,     0.210075572914648E-03 ,     0.129426393378550E-02 , 
  35.58600 ,    -0.286534792654950E-01 ,    -0.896052485986319E-02 ,    -0.442166371216549E-02 ,    -0.943386196981501E-02 ,    -0.730449108046558E-03 ,    -0.369037465166331E-03 , 
  35.60600 ,    -0.285430812201680E-01 ,    -0.666919225541452E-02 ,    -0.537222467838875E-02 ,    -0.102077456022459E-01 ,    -0.161115592575735E-02 ,    -0.166922826317189E-02 , 
  35.62600 ,    -0.263489939869719E-01 ,    -0.343594218075057E-02 ,    -0.537786420760295E-02 ,    -0.964759785896637E-02 ,    -0.232180337563461E-02 ,    -0.253558172963643E-02 , 
  35.64600 ,    -0.222861423699235E-01 ,     0.620973710409038E-03 ,    -0.456872754986932E-02 ,    -0.782602765859743E-02 ,    -0.277601021244905E-02 ,    -0.295499561432237E-02 , 
  35.66600 ,    -0.167333350749579E-01 ,     0.529665737748690E-02 ,    -0.314751142635990E-02 ,    -0.491689697600230E-02 ,    -0.292000355830575E-02 ,    -0.296823294518568E-02 , 
  35.68600 ,    -0.101962885318332E-01 ,     0.103169080322172E-01 ,    -0.136627720331259E-02 ,    -0.117385738332372E-02 ,    -0.273817606496626E-02 ,    -0.266055751934596E-02 , 
  35.70600 ,    -0.325991031831874E-02 ,     0.153628157176338E-01 ,     0.500963328981515E-03 ,     0.309694390164402E-02 ,    -0.225487271062315E-02 ,    -0.214805530278821E-02 , 
  35.72600 ,     0.346570254297800E-02 ,     0.201002007479635E-01 ,     0.218715636255354E-02 ,     0.756724150314872E-02 ,    -0.153218366787241E-02 ,    -0.156134279504493E-02 , 
  35.74600 ,     0.940060504156747E-02 ,     0.242110063970960E-01 ,     0.345975982578036E-02 ,     0.119171917444912E-01 ,    -0.663901966884016E-03 ,    -0.102858188481249E-02 , 
  35.76600 ,     0.140467006000600E-01 ,     0.274235511319633E-01 ,     0.414425466775278E-02 ,     0.158632530349539E-01 ,     0.233822948393895E-03 ,    -0.659729439698981E-03 , 
  35.78600 ,     0.170312158747762E-01 ,     0.295386517026765E-01 ,     0.414134651172927E-02 ,     0.191809415804860E-01 ,     0.103427806961970E-02 ,    -0.533752457931129E-03 , 
  35.80600 ,     0.181381898822269E-01 ,     0.304490279885275E-01 ,     0.343622872701436E-02 ,     0.217205715845561E-01 ,     0.161331945498657E-02 ,    -0.690160990545507E-03 , 
  35.82600 ,     0.173253511602317E-01 ,     0.301500542632920E-01 ,     0.209907073495877E-02 ,     0.234148223840841E-01 ,     0.186259162186542E-02 ,    -0.112569460256138E-02 , 
  35.84600 ,     0.147251123842104E-01 ,     0.287407643954146E-01 ,     0.276764930299149E-03 ,     0.242777948233339E-01 ,     0.170155212392104E-02 ,    -0.179640102210968E-02 , 
  35.86600 ,     0.106298601249946E-01 ,     0.264149671929612E-01 ,    -0.182317297046282E-02 ,     0.243960467295064E-01 ,     0.108711321726595E-02 ,    -0.262473266944594E-02 , 
  35.88600 ,     0.546312632445249E-02 ,     0.234432895017116E-01 ,    -0.395488590322838E-02 ,     0.239128546222927E-01 ,     0.199206093471158E-04 ,    -0.351072372476657E-02 , 
  35.90600 ,    -0.260528853399219E-03 ,     0.201478449056418E-01 ,    -0.586037270257956E-02 ,     0.230075659049517E-01 ,    -0.145340649215949E-02 ,    -0.434585714347083E-02 , 
  35.92600 ,    -0.598312543400405E-02 ,     0.168719395396465E-01 ,    -0.729695562211073E-02 ,     0.218723273959139E-01 ,    -0.324237730663046E-02 ,    -0.502793535475535E-02 , 
  35.94600 ,    -0.111539566296213E-01 ,     0.139477048948638E-01 ,    -0.806325620414763E-02 ,     0.206886662724947E-01 ,    -0.521897052646063E-02 ,    -0.547516112819619E-02 , 
  35.96600 ,    -0.152787581304163E-01 ,     0.116647451569525E-01 ,    -0.802107232856016E-02 ,     0.196063449211162E-01 ,    -0.722771006635787E-02 ,    -0.563772704169376E-02 , 
  35.98600 ,    -0.179629631071364E-01 ,     0.102427856963420E-01 ,    -0.711095987613799E-02 ,     0.187266218446230E-01 ,    -0.909861225087272E-02 ,    -0.550549280520549E-02 , 
  36.00600 ,    -0.189452628144470E-01 ,     0.981092104304601E-02 ,    -0.535994817240168E-02 ,     0.180915588064856E-01 ,    -0.106618594450788E-01 ,    -0.511076908879074E-02 , 
